player_name,player_id,game_date,team,opponent,home_or_road,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fgm,fga,fg_pct,three_pm,three_pa,fg3_pct,ftm,fta,ft_pct,age,position,role,opponent_def_rank_vs_position,plus_minus,wl
Joe Ingles,204060,2024-03-15,ORL,TOR,ROAD,15,5,1,5,0,0,1,1,2,0.5,1,2,0.5,2,2,1.0,36,F-G,Rotation,16,7,W
Cole Anthony,1630175,2024-03-15,ORL,TOR,ROAD,22,12,3,0,0,0,1,4,7,0.571,2,3,0.667,2,2,1.0,23,G,Starter,16,0,W
Franz Wagner,1630532,2024-03-15,ORL,TOR,ROAD,31,19,7,4,2,0,4,6,9,0.667,0,1,0.0,7,8,0.875,22,F,Starter,29,9,W
Jalen Suggs,1630591,2024-03-15,ORL,TOR,ROAD,30,16,1,3,3,0,0,6,9,0.667,3,6,0.5,1,2,0.5,22,G,Starter,16,13,W
Bradley Beal,203078,2024-03-15,PHX,CHA,ROAD,36,15,6,7,0,0,2,7,11,0.636,1,3,0.333,0,0,nan,30,G,Starter,12,13,W
Bol Bol,1629626,2024-03-15,PHX,CHA,ROAD,8,3,3,0,0,1,0,1,5,0.2,0,2,0.0,1,1,1.0,24,C-F,Bench,27,-4,W
David Roddy,1631223,2024-03-15,PHX,CHA,ROAD,1,0,1,0,0,0,0,0,1,0.0,0,0,nan,0,0,nan,22,F,Bench,22,-2,W
Devin Vassell,1630170,2024-03-15,SAS,DEN,HOME,39,17,2,2,1,1,1,6,13,0.462,3,6,0.5,2,3,0.667,23,G-F,Starter,4,-5,L
Keyonte George,1641718,2024-03-15,UTA,ATL,HOME,35,25,4,5,2,0,2,8,19,0.421,1,7,0.143,8,8,1.0,20,G,Starter,27,0,W
Cade Cunningham,1630595,2024-03-15,DET,MIA,HOME,31,11,6,9,0,0,3,5,15,0.333,0,4,0.0,1,1,1.0,22,G,Starter,5,-13,L
Nick Richards,1630208,2024-03-15,CHA,PHX,HOME,28,2,15,0,0,0,0,1,5,0.2,0,0,nan,0,0,nan,26,C,Starter,4,7,L
JT Thor,1630550,2024-03-15,CHA,PHX,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,21,F,Bench,2,2,L
Bruno Fernando,1628981,2024-03-15,ATL,UTA,ROAD,16,2,5,2,2,0,0,1,1,1.0,0,0,nan,0,0,nan,25,F-C,Rotation,4,-2,L
De'Andre Hunter,1629631,2024-03-15,ATL,UTA,ROAD,32,27,2,1,1,0,2,10,17,0.588,5,7,0.714,2,2,1.0,26,F-G,Starter,13,4,L
Garrison Mathews,1629726,2024-03-15,ATL,UTA,ROAD,22,9,3,4,1,1,0,3,5,0.6,3,4,0.75,0,0,nan,27,G,Starter,10,-11,L
Jalen Johnson,1630552,2024-03-15,ATL,UTA,ROAD,35,26,5,5,0,0,3,8,23,0.348,4,8,0.5,6,10,0.6,22,F,Starter,25,-2,L
Justin Holiday,203200,2024-03-15,DEN,SAS,ROAD,21,13,1,2,2,0,0,5,9,0.556,3,6,0.5,0,0,nan,34,F-G,Starter,12,7,W
Jamal Murray,1627750,2024-03-15,DEN,SAS,ROAD,34,15,10,8,4,0,3,6,16,0.375,1,2,0.5,2,2,1.0,27,G,Starter,28,9,W
Jay Huff,1630643,2024-03-15,DEN,SAS,ROAD,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,26,C,Bench,30,-2,W
Kawhi Leonard,202695,2024-03-15,LAC,NOP,ROAD,39,23,7,2,0,2,1,8,15,0.533,1,3,0.333,6,6,1.0,32,F,Starter,4,0,L
Thomas Bryant,1628418,2024-03-15,MIA,DET,ROAD,17,11,5,0,0,1,0,5,8,0.625,0,2,0.0,1,1,1.0,26,C-F,Rotation,21,-4,W
Caleb Martin,1628997,2024-03-15,MIA,DET,ROAD,33,18,8,6,2,0,2,8,14,0.571,1,5,0.2,1,1,1.0,28,F,Starter,23,14,W
Haywood Highsmith,1629312,2024-03-15,MIA,DET,ROAD,5,0,1,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,27,F,Bench,23,-6,W
Jaime Jaquez Jr.,1631170,2024-03-15,MIA,DET,ROAD,26,2,5,4,1,0,0,1,5,0.2,0,2,0.0,0,0,nan,23,G,Starter,20,13,W
Jonathan Isaac,1628371,2024-03-15,ORL,TOR,ROAD,20,10,6,0,0,2,0,4,7,0.571,2,4,0.5,0,0,nan,26,F,Starter,29,2,W
Caleb Houstan,1631216,2024-03-15,ORL,TOR,ROAD,3,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,nan,21,G,Bench,16,-5,W
Eric Gordon,201569,2024-03-15,PHX,CHA,ROAD,26,14,1,2,0,0,0,5,9,0.556,4,8,0.5,0,0,nan,35,G,Starter,12,12,W
Zach Collins,1628380,2024-03-15,SAS,DEN,HOME,15,13,6,0,0,0,2,5,8,0.625,1,1,1.0,2,2,1.0,26,F-C,Rotation,27,-8,L
Keldon Johnson,1629640,2024-03-15,SAS,DEN,HOME,26,9,7,2,1,0,2,4,7,0.571,1,4,0.25,0,0,nan,24,F-G,Starter,28,-13,L
Blake Wesley,1631104,2024-03-15,SAS,DEN,HOME,15,5,1,2,0,0,0,1,4,0.25,0,0,nan,3,4,0.75,21,G,Rotation,6,-7,L
Gary Trent Jr.,1629018,2024-03-15,TOR,ORL,HOME,32,31,4,0,1,0,0,10,17,0.588,7,11,0.636,4,5,0.8,25,G,Starter,13,-6,L
Gradey Dick,1641711,2024-03-15,TOR,ORL,HOME,23,8,2,1,0,1,1,3,9,0.333,0,3,0.0,2,2,1.0,20,G-F,Starter,19,-32,L
James Wiseman,1630164,2024-03-15,DET,MIA,HOME,13,6,7,1,0,0,0,3,6,0.5,0,0,nan,0,0,nan,22,C,Rotation,1,-2,L
Davis Bertans,202722,2024-03-15,CHA,PHX,HOME,26,2,2,2,1,0,1,1,5,0.2,0,4,0.0,0,0,nan,31,F,Starter,2,-13,L
Nick Smith Jr.,1641733,2024-03-15,CHA,PHX,HOME,1,4,1,0,0,0,0,2,3,0.667,0,1,0.0,0,0,nan,19,G,Bench,11,2,L
Nikola Jokić,203999,2024-03-15,DEN,SAS,ROAD,31,31,7,5,0,2,3,13,19,0.684,1,3,0.333,4,4,1.0,29,C,Starter,30,7,W
Ivica Zubac,1627826,2024-03-15,LAC,NOP,ROAD,33,9,11,2,1,1,1,4,7,0.571,0,0,nan,1,2,0.5,27,C,Starter,21,-12,L
Patty Mills,201988,2024-03-15,MIA,DET,ROAD,15,0,0,2,2,0,2,0,4,0.0,0,3,0.0,0,0,nan,35,G,Rotation,20,7,W
Duncan Robinson,1629130,2024-03-15,MIA,DET,ROAD,33,16,2,5,3,1,2,6,14,0.429,4,12,0.333,0,0,nan,29,F,Starter,23,6,W
Moritz Wagner,1629021,2024-03-15,ORL,TOR,ROAD,12,7,3,0,1,0,1,3,5,0.6,1,2,0.5,0,0,nan,26,F-C,Rotation,16,2,W
Paolo Banchero,1631094,2024-03-15,ORL,TOR,ROAD,36,17,9,8,1,0,6,5,15,0.333,1,2,0.5,6,6,1.0,21,F,Starter,29,8,W
Royce O'Neale,1626220,2024-03-15,PHX,CHA,ROAD,15,5,3,1,0,0,0,2,2,1.0,1,1,1.0,0,0,nan,30,F,Rotation,22,3,W
Grayson Allen,1628960,2024-03-15,PHX,CHA,ROAD,33,17,0,3,1,0,0,6,12,0.5,3,9,0.333,2,2,1.0,28,G,Starter,12,8,W
Malaki Branham,1631103,2024-03-15,SAS,DEN,HOME,12,2,0,0,0,0,0,1,5,0.2,0,2,0.0,0,0,nan,20,F,Rotation,8,-10,L
Jeremy Sochan,1631110,2024-03-15,SAS,DEN,HOME,28,19,6,4,1,0,3,8,16,0.5,1,3,0.333,2,3,0.667,20,F,Starter,8,-1,L
Dominick Barlow,1631230,2024-03-15,SAS,DEN,HOME,13,6,6,1,0,0,1,3,3,1.0,0,0,nan,0,0,nan,20,F,Rotation,8,3,L
Bruce Brown,1628971,2024-03-15,TOR,ORL,HOME,30,12,4,5,1,0,2,5,8,0.625,2,3,0.667,0,0,nan,27,G-F,Starter,19,-5,L
Jordan Nwora,1629670,2024-03-15,TOR,ORL,HOME,16,14,5,0,2,1,4,5,8,0.625,3,5,0.6,1,1,1.0,25,F,Rotation,6,11,L
Brice Sensabaugh,1641729,2024-03-15,UTA,ATL,HOME,28,14,4,2,0,0,1,5,9,0.556,0,4,0.0,4,4,1.0,20,F,Starter,30,-5,W
Vasilije Micic,203995,2024-03-15,CHA,PHX,HOME,31,21,1,3,0,1,1,7,12,0.583,0,2,0.0,7,9,0.778,30,G,Starter,11,-10,L
Grant Williams,1629684,2024-03-15,CHA,PHX,HOME,32,20,6,1,1,0,0,8,17,0.471,3,8,0.375,1,1,1.0,25,F,Starter,2,0,L
Brandon Miller,1641706,2024-03-15,CHA,PHX,HOME,29,14,4,1,2,1,0,4,15,0.267,2,8,0.25,4,5,0.8,21,F,Starter,2,-7,L
Dejounte Murray,1627749,2024-03-15,ATL,UTA,ROAD,39,33,6,9,2,0,3,10,27,0.37,5,14,0.357,8,9,0.889,27,G,Starter,10,6,L
Trent Forrest,1630235,2024-03-15,ATL,UTA,ROAD,19,0,2,4,0,1,0,0,1,0.0,0,0,nan,0,0,nan,25,G,Rotation,10,-7,L
CJ McCollum,203468,2024-03-15,NOP,LAC,HOME,30,11,6,4,1,0,2,5,13,0.385,1,7,0.143,0,0,nan,32,G,Starter,14,0,W
Naji Marshall,1630230,2024-03-15,NOP,LAC,HOME,14,8,2,1,1,0,0,3,8,0.375,2,5,0.4,0,0,nan,26,F,Rotation,5,2,W
Reggie Jackson,202704,2024-03-15,DEN,SAS,ROAD,14,7,1,3,0,0,1,3,8,0.375,1,2,0.5,0,0,nan,33,G,Rotation,28,2,W
Aaron Gordon,203932,2024-03-15,DEN,SAS,ROAD,25,7,3,7,0,0,1,3,3,1.0,0,0,nan,1,2,0.5,28,F,Starter,11,3,W
Christian Braun,1631128,2024-03-15,DEN,SAS,ROAD,24,13,4,4,3,0,1,5,7,0.714,2,3,0.667,1,2,0.5,22,G,Starter,28,8,W
Paul George,202331,2024-03-15,LAC,NOP,ROAD,41,26,5,6,1,1,2,10,21,0.476,3,9,0.333,3,3,1.0,33,F,Starter,4,-9,L
Daniel Theis,1628464,2024-03-15,LAC,NOP,ROAD,7,0,1,0,0,0,0,0,2,0.0,0,1,0.0,0,0,nan,31,F-C,Bench,6,-1,L
Gary Harris,203914,2024-03-15,ORL,TOR,ROAD,25,6,1,0,0,1,0,2,7,0.286,2,5,0.4,0,0,nan,29,G,Starter,16,5,W
Wendell Carter Jr.,1628976,2024-03-15,ORL,TOR,ROAD,28,15,8,3,0,0,1,6,10,0.6,2,5,0.4,1,2,0.5,24,C-F,Starter,25,8,W
Jusuf Nurkić,203994,2024-03-15,PHX,CHA,ROAD,31,13,21,2,0,1,2,5,9,0.556,0,0,nan,3,7,0.429,29,C,Starter,29,1,W
Drew Eubanks,1629234,2024-03-15,PHX,CHA,ROAD,15,6,8,0,0,0,1,3,4,0.75,0,0,nan,0,0,nan,27,F-C,Rotation,29,11,W
Nassir Little,1629642,2024-03-15,PHX,CHA,ROAD,1,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,nan,24,F-G,Bench,21,-2,W
Julian Champagnie,1630577,2024-03-15,SAS,DEN,HOME,26,10,1,1,0,0,0,3,7,0.429,3,6,0.5,1,2,0.5,22,F,Starter,8,-7,L
Immanuel Quickley,1630193,2024-03-15,TOR,ORL,HOME,35,10,3,10,2,0,2,3,9,0.333,1,3,0.333,3,6,0.5,24,G,Starter,13,-12,L
John Collins,1628381,2024-03-15,UTA,ATL,HOME,30,18,11,2,0,1,2,7,10,0.7,2,2,1.0,2,3,0.667,26,F-C,Starter,11,-4,W
Collin Sexton,1629012,2024-03-15,UTA,ATL,HOME,31,21,4,6,2,0,1,9,16,0.563,3,6,0.5,0,0,nan,25,G,Starter,27,6,W
Johnny Juzang,1630548,2024-03-15,UTA,ATL,HOME,25,19,3,0,0,0,1,7,11,0.636,5,8,0.625,0,0,nan,23,G,Starter,27,3,W
Evan Fournier,203095,2024-03-15,DET,MIA,HOME,16,12,1,3,1,0,0,4,8,0.5,1,5,0.2,3,3,1.0,31,G-F,Rotation,18,-8,L
Isaiah Stewart,1630191,2024-03-15,DET,MIA,HOME,37,10,6,2,0,1,1,4,6,0.667,1,2,0.5,1,1,1.0,22,F-C,Starter,19,-11,L
Marcus Sasser,1631204,2024-03-15,DET,MIA,HOME,24,3,2,2,1,0,3,1,6,0.167,1,6,0.167,0,0,nan,23,G,Starter,5,-10,L
Miles Bridges,1628970,2024-03-15,CHA,PHX,HOME,38,17,10,3,0,0,2,6,18,0.333,0,5,0.0,5,7,0.714,26,F,Starter,2,-18,L
Aleksej Pokusevski,1630197,2024-03-15,CHA,PHX,HOME,16,4,5,3,1,1,0,2,9,0.222,0,4,0.0,0,0,nan,22,F,Rotation,2,-19,L
Tre Mann,1630544,2024-03-15,CHA,PHX,HOME,36,12,4,7,1,0,0,4,10,0.4,1,5,0.2,3,5,0.6,23,G,Starter,11,-1,L
Wesley Matthews,202083,2024-03-15,ATL,UTA,ROAD,17,13,3,1,0,1,0,4,5,0.8,3,3,1.0,2,2,1.0,37,G,Rotation,10,-3,L
Vít Krejčí,1630249,2024-03-15,ATL,UTA,ROAD,29,2,0,2,1,0,0,1,5,0.2,0,3,0.0,0,0,nan,23,G,Starter,10,5,L
Brandon Ingram,1627742,2024-03-15,NOP,LAC,HOME,35,13,5,7,1,0,0,4,12,0.333,2,4,0.5,3,4,0.75,26,F,Starter,5,1,W
Herbert Jones,1630529,2024-03-15,NOP,LAC,HOME,33,7,4,5,1,1,3,3,6,0.5,1,3,0.333,0,0,nan,25,F,Starter,5,6,W
Trey Murphy III,1630530,2024-03-15,NOP,LAC,HOME,32,14,6,4,0,0,0,5,10,0.5,4,9,0.444,0,0,nan,23,F,Starter,5,8,W
Kentavious Caldwell-Pope,203484,2024-03-15,DEN,SAS,ROAD,27,4,0,3,3,0,2,2,5,0.4,0,1,0.0,0,0,nan,31,G,Starter,28,4,W
Michael Porter Jr.,1629008,2024-03-15,DEN,SAS,ROAD,23,13,7,1,1,0,0,5,9,0.556,2,5,0.4,1,1,1.0,25,F,Starter,11,5,W
Zeke Nnaji,1630192,2024-03-15,DEN,SAS,ROAD,16,4,4,2,0,3,0,2,2,1.0,0,0,nan,0,0,nan,23,F-C,Rotation,24,6,W
Peyton Watson,1631212,2024-03-15,DEN,SAS,ROAD,23,10,3,2,0,0,1,5,11,0.455,0,3,0.0,0,1,0.0,21,G,Starter,28,8,W
P.J. Tucker,200782,2024-03-15,LAC,NOP,ROAD,24,6,2,0,0,3,1,2,3,0.667,2,3,0.667,0,0,nan,38,F,Starter,4,-2,L
Amir Coffey,1629599,2024-03-15,LAC,NOP,ROAD,22,8,3,3,0,0,2,3,5,0.6,2,4,0.5,0,0,nan,26,G-F,Starter,13,-14,L
Terance Mann,1629611,2024-03-15,LAC,NOP,ROAD,18,9,4,0,1,0,1,3,5,0.6,1,1,1.0,2,2,1.0,27,G-F,Rotation,13,3,L
Bones Hyland,1630538,2024-03-15,LAC,NOP,ROAD,24,5,2,4,2,1,2,2,9,0.222,1,6,0.167,0,0,nan,23,G,Starter,4,-1,L
Nikola Jović,1631107,2024-03-15,MIA,DET,ROAD,15,7,5,0,1,0,1,3,6,0.5,1,3,0.333,0,0,nan,20,F,Rotation,23,1,W
Markelle Fultz,1628365,2024-03-15,ORL,TOR,ROAD,17,6,0,2,0,1,0,3,8,0.375,0,0,nan,0,0,nan,25,G,Rotation,16,1,W
Devin Booker,1626164,2024-03-15,PHX,CHA,ROAD,36,21,6,11,1,1,2,6,18,0.333,1,8,0.125,8,8,1.0,27,G,Starter,12,17,W
Tre Jones,1630200,2024-03-15,SAS,DEN,HOME,33,8,6,9,1,0,3,2,6,0.333,1,2,0.5,3,4,0.75,24,G,Starter,6,-4,L
Kelly Olynyk,203482,2024-03-15,TOR,ORL,HOME,26,10,9,3,1,0,3,5,12,0.417,0,1,0.0,0,2,0.0,32,F-C,Starter,13,-6,L
Jontay Porter,1629007,2024-03-15,TOR,ORL,HOME,27,0,4,4,3,2,1,0,4,0.0,0,3,0.0,0,0,nan,24,C-F,Starter,19,3,L
Talen Horton-Tucker,1629659,2024-03-15,UTA,ATL,HOME,19,5,0,5,1,1,1,1,6,0.167,1,4,0.25,2,2,1.0,23,G,Rotation,27,0,W
Jason Preston,1630554,2024-03-15,UTA,ATL,HOME,12,2,2,2,0,0,1,1,3,0.333,0,0,nan,0,0,nan,24,G,Rotation,27,6,W
Micah Potter,1630695,2024-03-15,UTA,ATL,HOME,14,11,2,1,0,0,0,4,4,1.0,2,2,1.0,1,1,1.0,25,C,Rotation,19,3,W
Taylor Hendricks,1641707,2024-03-15,UTA,ATL,HOME,19,3,10,0,0,3,0,1,7,0.143,0,3,0.0,1,2,0.5,20,F,Rotation,30,1,W
Malachi Flynn,1630201,2024-03-15,DET,MIA,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,25,G,Bench,5,2,L
Stanley Umude,1630649,2024-03-15,DET,MIA,HOME,11,0,0,0,1,0,1,0,4,0.0,0,4,0.0,0,0,nan,24,G,Rotation,5,3,L
Jaden Ivey,1631093,2024-03-15,DET,MIA,HOME,38,14,3,9,1,0,4,3,14,0.214,2,9,0.222,6,6,1.0,22,G,Starter,5,-3,L
Jalen Duren,1631105,2024-03-15,DET,MIA,HOME,34,15,17,1,0,1,3,7,9,0.778,0,0,nan,1,2,0.5,20,C,Starter,1,-16,L
Simone Fontecchio,1631323,2024-03-15,DET,MIA,HOME,34,24,6,0,1,0,2,9,16,0.563,5,8,0.625,1,2,0.5,28,F,Starter,12,-9,L
Tosan Evbuomwan,1641787,2024-03-15,DET,MIA,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,23,F,Bench,12,2,L
Amari Bailey,1641735,2024-03-15,CHA,PHX,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,20,G,Bench,11,2,L
Kevin Durant,201142,2024-03-15,PHX,CHA,ROAD,38,13,8,5,1,0,3,5,15,0.333,1,6,0.167,2,2,1.0,35,F,Starter,22,-2,W
Victor Wembanyama,1641705,2024-03-15,SAS,DEN,HOME,33,17,9,2,2,3,4,4,12,0.333,1,5,0.2,8,9,0.889,20,F-C,Starter,27,-3,L
Jahmi'us Ramsey,1630186,2024-03-15,TOR,ORL,HOME,18,10,5,1,1,0,0,3,5,0.6,1,2,0.5,3,4,0.75,22,G,Rotation,13,5,L
Ochai Agbaji,1630534,2024-03-15,TOR,ORL,HOME,34,8,4,0,0,0,2,4,9,0.444,0,3,0.0,0,0,nan,23,G,Starter,13,-8,L
Walker Kessler,1631117,2024-03-15,UTA,ATL,HOME,26,6,9,1,1,2,2,3,5,0.6,0,0,nan,0,0,nan,22,C,Starter,19,0,W
Jrue Holiday,201950,2024-03-14,BOS,PHX,HOME,33,9,0,10,2,2,0,3,5,0.6,3,5,0.6,0,0,nan,33,G,Starter,11,26,W
Derrick White,1628401,2024-03-14,BOS,PHX,HOME,33,13,8,5,2,1,0,5,13,0.385,3,9,0.333,0,0,nan,29,G,Starter,11,8,W
Payton Pritchard,1630202,2024-03-14,BOS,PHX,HOME,19,3,3,1,1,0,3,1,3,0.333,1,1,1.0,0,0,nan,26,G,Rotation,11,-2,W
DeMar DeRozan,201942,2024-03-14,CHI,LAC,HOME,36,21,5,4,0,0,5,6,16,0.375,2,5,0.4,7,8,0.875,34,G-F,Starter,17,-13,L
Nikola Vučević,202696,2024-03-14,CHI,LAC,HOME,35,19,6,5,0,0,1,8,14,0.571,2,4,0.5,1,1,1.0,33,C,Starter,15,-22,L
Andre Drummond,203083,2024-03-14,CHI,LAC,HOME,16,15,7,1,0,1,0,7,8,0.875,0,0,nan,1,1,1.0,30,C,Rotation,15,2,L
Dalen Terry,1631207,2024-03-14,CHI,LAC,HOME,13,4,1,0,0,0,0,2,4,0.5,0,1,0.0,0,0,nan,21,F,Rotation,5,-4,L
Kyrie Irving,202681,2024-03-14,DAL,OKC,ROAD,38,36,4,12,2,0,4,12,18,0.667,4,7,0.571,8,8,1.0,31,G,Starter,22,-10,L
Danté Exum,203957,2024-03-14,DAL,OKC,ROAD,22,7,0,2,0,0,4,2,8,0.25,1,2,0.5,2,2,1.0,28,G,Starter,22,-8,L
Reggie Bullock Jr.,203493,2024-03-14,HOU,WAS,HOME,14,3,4,1,1,0,0,1,1,1.0,1,1,1.0,0,0,nan,33,G-F,Rotation,23,0,W
Fred VanVleet,1627832,2024-03-14,HOU,WAS,HOME,37,27,3,9,2,0,5,9,14,0.643,3,6,0.5,6,7,0.857,30,G,Starter,21,22,W
Jabari Smith Jr.,1631095,2024-03-14,HOU,WAS,HOME,26,16,5,1,0,0,1,6,10,0.6,2,4,0.5,2,2,1.0,20,F,Starter,24,8,W
Nate Williams,1631466,2024-03-14,HOU,WAS,HOME,2,2,1,0,0,0,0,0,0,nan,0,0,nan,2,2,1.0,25,G,Bench,21,-3,W
Mason Plumlee,203486,2024-03-14,LAC,CHI,ROAD,2,0,0,1,0,0,0,0,1,0.0,0,0,nan,0,0,nan,34,F-C,Bench,22,-4,W
Norman Powell,1626181,2024-03-14,LAC,CHI,ROAD,28,18,2,2,1,0,2,6,10,0.6,3,6,0.5,3,4,0.75,30,G,Starter,19,9,W
Jae Crowder,203109,2024-03-14,MIL,PHI,HOME,19,9,2,0,0,0,0,3,8,0.375,3,6,0.5,0,0,nan,33,F,Rotation,16,4,W
Giannis Antetokounmpo,203507,2024-03-14,MIL,PHI,HOME,37,32,11,7,1,0,7,9,12,0.75,0,0,nan,14,18,0.778,29,F,Starter,16,-4,W
Pat Connaughton,1626192,2024-03-14,MIL,PHI,HOME,29,9,3,4,0,0,0,3,5,0.6,1,2,0.5,2,2,1.0,31,G,Starter,8,3,W
AJ Green,1631260,2024-03-14,MIL,PHI,HOME,28,14,5,0,1,0,0,4,8,0.5,3,7,0.429,3,3,1.0,24,G,Starter,8,1,W
Bojan Bogdanovic,202711,2024-03-14,NYK,POR,ROAD,14,5,0,1,0,0,1,1,6,0.167,0,2,0.0,3,3,1.0,34,F,Rotation,14,5,W
OG Anunoby,1628384,2024-03-14,NYK,POR,ROAD,36,12,9,2,2,0,2,5,11,0.455,1,4,0.25,1,2,0.5,26,F-G,Starter,7,11,W
Jalen Brunson,1628973,2024-03-14,NYK,POR,ROAD,38,45,1,4,1,1,5,14,30,0.467,2,10,0.2,15,17,0.882,27,G,Starter,9,17,W
Buddy Hield,1627741,2024-03-14,PHI,MIL,ROAD,21,9,0,2,0,1,1,3,6,0.5,3,4,0.75,0,0,nan,31,G,Starter,29,2,L
KJ Martin,1630231,2024-03-14,PHI,MIL,ROAD,14,4,1,1,2,0,0,1,1,1.0,0,0,nan,2,2,1.0,23,F,Rotation,7,8,L
Grayson Allen,1628960,2024-03-14,PHX,BOS,ROAD,36,20,3,0,1,0,2,8,9,0.889,4,5,0.8,0,0,nan,28,G,Starter,15,-3,L
Bol Bol,1629626,2024-03-14,PHX,BOS,ROAD,15,10,4,0,0,0,0,4,5,0.8,2,2,1.0,0,0,nan,24,C-F,Rotation,12,-3,L
Nassir Little,1629642,2024-03-14,PHX,BOS,ROAD,3,0,1,0,0,0,0,0,1,0.0,0,1,0.0,0,0,nan,24,F-G,Bench,10,3,L
Ashton Hagans,1630204,2024-03-14,POR,NYK,HOME,22,8,5,3,0,0,2,3,5,0.6,2,3,0.667,0,0,nan,24,G-F,Starter,27,3,L
Scoot Henderson,1630703,2024-03-14,POR,NYK,HOME,26,12,7,6,1,0,2,4,13,0.308,1,4,0.25,3,4,0.75,20,G,Starter,1,-15,L
Toumani Camara,1641739,2024-03-14,POR,NYK,HOME,34,7,3,4,3,0,2,3,6,0.5,1,3,0.333,0,0,nan,23,F,Starter,9,-7,L
Jordan Poole,1629673,2024-03-14,WAS,HOU,ROAD,32,25,1,2,2,0,2,10,19,0.526,5,12,0.417,0,0,nan,24,G,Starter,17,-6,L
Anthony Gill,1630264,2024-03-14,WAS,HOU,ROAD,4,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,31,F,Bench,13,5,L
Patrick Baldwin Jr.,1631116,2024-03-14,WAS,HOU,ROAD,12,0,7,1,1,0,1,0,5,0.0,0,2,0.0,0,0,nan,21,F,Rotation,13,-10,L
Bilal Coulibaly,1641731,2024-03-14,WAS,HOU,ROAD,34,10,3,4,2,0,0,3,9,0.333,0,3,0.0,4,4,1.0,19,G,Starter,17,-11,L
Al Horford,201143,2024-03-14,BOS,PHX,HOME,33,24,3,3,3,1,1,8,14,0.571,6,10,0.6,2,2,1.0,37,C-F,Starter,4,15,W
Sam Hauser,1630573,2024-03-14,BOS,PHX,HOME,23,8,4,2,1,0,0,3,7,0.429,2,5,0.4,0,0,nan,26,F,Starter,2,1,W
Alex Caruso,1627936,2024-03-14,CHI,LAC,HOME,36,17,3,6,3,0,3,5,13,0.385,5,8,0.625,2,2,1.0,30,G,Starter,14,-25,L
Jevon Carter,1628975,2024-03-14,CHI,LAC,HOME,17,12,3,2,1,1,1,5,7,0.714,2,3,0.667,0,0,nan,28,G,Rotation,14,11,L
Ayo Dosunmu,1630245,2024-03-14,CHI,LAC,HOME,35,7,4,4,0,0,3,2,11,0.182,1,5,0.2,2,2,1.0,24,G,Starter,14,-24,L
Tim Hardaway Jr.,203501,2024-03-14,DAL,OKC,ROAD,31,23,9,3,1,0,2,8,13,0.615,5,9,0.556,2,2,1.0,32,G-F,Starter,7,13,L
Maxi Kleber,1628467,2024-03-14,DAL,OKC,ROAD,21,3,2,1,1,1,0,1,2,0.5,0,1,0.0,1,2,0.5,32,F,Starter,17,-6,L
Dereck Lively II,1641726,2024-03-14,DAL,OKC,ROAD,14,4,2,0,0,0,0,2,3,0.667,0,0,nan,0,0,nan,20,C,Rotation,12,-2,L
Paul George,202331,2024-03-14,LAC,CHI,ROAD,35,28,5,7,1,1,1,11,12,0.917,6,7,0.857,0,0,nan,33,F,Starter,26,22,W
Danilo Gallinari,201568,2024-03-14,MIL,PHI,HOME,5,0,1,1,0,0,0,0,0,nan,0,0,nan,0,0,nan,35,F,Bench,16,-5,W
Brook Lopez,201572,2024-03-14,MIL,PHI,HOME,37,19,7,5,1,2,2,7,12,0.583,5,10,0.5,0,0,nan,35,C,Starter,26,23,W
Damian Lillard,203081,2024-03-14,MIL,PHI,HOME,38,17,3,9,1,1,0,7,16,0.438,2,7,0.286,1,1,1.0,33,G,Starter,8,23,W
Josh Hart,1628404,2024-03-14,NYK,POR,ROAD,42,7,15,2,3,0,0,3,8,0.375,0,2,0.0,1,1,1.0,29,G,Starter,9,1,W
Nicolas Batum,201587,2024-03-14,PHI,MIL,ROAD,21,5,2,3,0,0,0,2,5,0.4,1,4,0.25,0,0,nan,35,G-F,Starter,24,-14,L
Tobias Harris,202699,2024-03-14,PHI,MIL,ROAD,28,15,4,3,1,1,0,5,11,0.455,2,4,0.5,3,4,0.75,31,F,Starter,7,-12,L
Tyrese Maxey,1630178,2024-03-14,PHI,MIL,ROAD,37,30,4,4,0,0,2,12,23,0.522,5,9,0.556,1,3,0.333,23,G,Starter,29,-8,L
Paul Reed,1630194,2024-03-14,PHI,MIL,ROAD,24,3,7,2,2,2,2,1,4,0.25,1,2,0.5,0,0,nan,24,F,Starter,7,-4,L
Bradley Beal,203078,2024-03-14,PHX,BOS,ROAD,36,22,3,7,1,1,3,9,17,0.529,2,4,0.5,2,2,1.0,30,G,Starter,15,-21,L
